ensgene,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,symbol,description
ENSG00000169435,-0.628724786837866,-0.8746976800890609,-0.38275189358667117,3.6552560824153666,-5.051651607399493,1.2879983517100839e-6,7.984083805113037e-4,5.102140077853717,RASSF6,Ras association domain family member 6
ENSG00000196639,0.7135881427617821,0.43390579294280274,0.9932704925807614,4.097659081773036,5.042461880921154,1.341805000428374e-6,7.984083805113037e-4,5.063759948285399,HRH1,histamine receptor H1
ENSG00000112293,-0.5913849395842945,-0.8229964663618133,-0.35977341280677566,5.420161941624395,-5.046266117803349,1.3192710441712165e-6,7.984083805113037e-4,4.979544550871463,GPLD1,glycosylphosphatidylinositol specific phospholipase D1
ENSG00000132481,0.6572820963341681,0.3945819431451426,0.9199822495231936,4.027516962655329,4.944831933502335,2.0665036852278063e-6,0.0010898928299862833,4.659499906030303,TRIM47,tripartite motif containing 47
ENSG00000075234,-0.7205106857718095,-1.0110084642462411,-0.430012907297378,3.0980218047578028,-4.9018234954880295,2.4951955233093426e-6,0.0011506265669854099,4.505315187268796,TTC38,tetratricopeptide repeat domain 38
ENSG00000157873,0.6031271831789828,0.3583185222737857,0.84793584408418,3.4864949987427956,4.869027001589881,2.878870863455312e-6,0.0012793441577257187,4.363093842349199,TNFRSF14,TNF receptor superfamily member 14
ENSG00000250125,-1.4480865193508947,-2.03215976208247,-0.8640132766193195,-0.0787537732491985,-4.899900466508926,2.516253143560089e-6,0.0011506265669854099,4.307383645748332,LINC02232,long intergenic non-protein coding RNA 2232
ENSG00000172955,-1.769459089007459,-2.4779612238011546,-1.0609569542137636,-1.0564750554914948,-4.935821226476909,2.149941905754136e-6,0.0011005881010729389,4.255509725911721,ADH6,alcohol dehydrogenase 6 (class V)
ENSG00000130649,0.723630024343676,0.4280080903723039,1.019251958315048,3.7738959641319076,4.837711693285456,3.2982289069101255e-6,0.0013667625002456497,4.234485275160961,CYP2E1,cytochrome P450 family 2 subfamily E member 1
ENSG00000273238,-0.6975199994770018,-0.9829371193263823,-0.41210287962762143,1.8816000371728174,-4.829884035336605,3.4119634424946103e-6,0.0013890881341496477,4.218639394198978,TMEM271,transmembrane protein 271
ENSG00000189182,-0.886035266503086,-1.2508120346846254,-0.5212584983215465,7.0301297969051655,-4.800471498735827,3.874260933670252e-6,0.00152383219028393,3.8216674281548286,KRT77,keratin 77
ENSG00000177551,-0.881373851086938,-1.2451687451249753,-0.5175789570489007,0.6293126814152545,-4.788104505706214,4.086260839763206e-6,0.0015804294841257494,3.8176250312502606,NHLH2,nescient helix-loop-helix 2
ENSG00000228065,-0.7225450137662137,-1.0303690935370842,-0.4147209339953433,3.5429857146233843,-4.638978685271749,7.712764623241945e-6,0.0025568916549564653,3.414179787639263,LINC01515,long intergenic non-protein coding RNA 1515
ENSG00000295824,-1.1215040634585844,-1.5980754842770313,-0.6449326426401376,0.35497746608708425,-4.650856236333278,7.3358279096386455e-6,0.0025408242159861852,3.380904903550456,,novel transcript
ENSG00000007402,-0.8297873839007619,-1.1827156696353138,-0.4768590981662101,0.49256818835289523,-4.646654901604341,7.467077702731411e-6,0.0025482500760233106,3.3790717777937704,CACNA2D2,calcium voltage-gated channel auxiliary subunit alpha2delta 2
ENSG00000197353,1.1320072457853751,0.6470359557780381,1.6169785357927122,2.336462717371655,4.613103895954857,8.59976791259575e-6,0.00273378375588626,3.3679148127654193,LYPD2,LY6/PLAUR domain containing 2
ENSG00000143556,2.6768618366438375,1.5348923302799402,3.8188313430077345,7.3321808537733,4.632671518266634,7.920459632392536e-6,0.002588763186328186,3.351837625481357,S100A7,S100 calcium binding protein A7
ENSG00000233461,0.8398250168253543,0.47967912220889586,1.1999709114418127,4.489371471133795,4.608614663973276,8.763369879204133e-6,0.002748145424551501,3.3022647476932363,,novel transcript
ENSG00000141524,0.620766770942601,0.35274917853276444,0.8887843633524376,3.951555739582703,4.577466961854113,9.984124835866543e-6,0.002932805075204038,3.1843324066174743,TMC6,transmembrane channel like 6
ENSG00000172164,-0.6364577446369584,-0.910586018552473,-0.3623294707214437,4.784045106193193,-4.588553530224811,9.531906151071854e-6,0.0028499459163937443,3.0967402619069286,SNTB1,syntrophin beta 1
ENSG00000120889,0.5912665284060248,0.33325300827465226,0.8492800485373972,3.6504857489304086,4.5289850686518855,1.2216730225696296e-5,0.00348098311440368,3.0328141737276075,TNFRSF10B,TNF receptor superfamily member 10b
ENSG00000153395,0.6452248987372293,0.3622165776775764,0.9282332197968822,3.773363315215279,4.505800633894526,1.3447602803444339e-5,0.0035461939847355605,2.9348334970838126,LPCAT1,lysophosphatidylcholine acyltransferase 1
ENSG00000166770,-0.6821022828953502,-0.9823422825639805,-0.38186228322672006,1.4728300836917105,-4.4899448923272125,1.4357309387249313e-5,0.0036214752352229083,2.903292164238004,ZNF667-AS1,ZNF667 antisense RNA 1 (head to head)
ENSG00000231204,-0.9871911252272397,-1.4200667589597966,-0.554315491494683,-0.45348479119622526,-4.507110032039575,1.3375012214112095e-5,0.0035461939847355605,2.771465206639075,,novel transcript
ENSG00000304466,-0.9727601205206506,-1.4044104743048753,-0.541109766736426,0.4077373551253151,-4.453830809897541,1.6655940075905005e-5,0.0039042196505197128,2.7602615075494823,,novel transcript
ENSG00000169258,1.0137688797397104,0.5623963471528324,1.4651414123265885,2.761374641956488,4.438782717968765,1.7714912341890844e-5,0.003999689122599303,2.709069279948764,GPRIN1,G protein regulated inducer of neurite outgrowth 1
ENSG00000275874,1.5911536177574392,0.9433805158125473,2.2389267197023313,-2.753010363747308,4.854553131866438,3.065842411866239e-6,0.0012935625274503263,2.6957188618149788,PICSAR,P38 inhibited cutaneous squamous cell carcinoma associated lincRNA
ENSG00000077238,0.65443326123604,0.3610713241076869,0.9477951983643931,5.269581424471871,4.408812789746659,2.0020280166371434e-5,0.004301765014266811,2.47497320951687,IL4R,interleukin 4 receptor
ENSG00000186310,-0.6017002729998107,-0.873397241088666,-0.3300033049109553,1.0674000811011988,-4.376787636882257,2.2802000787112823e-5,0.004767056128520182,2.449669686318444,NAP1L3,nucleosome assembly protein 1 like 3
ENSG00000183134,1.1759999456945431,0.6619773764873605,1.6900225149017256,-1.2588576682610737,4.521527455026556,1.260030085365462e-5,0.00348098311440368,2.3570103767246797,PTGDR2,prostaglandin D2 receptor 2
ENSG00000174808,-0.7483391167412474,-1.0870280437374427,-0.4096501897450521,4.158554443509656,-4.36674173971927,2.3748658912942272e-5,0.004877091847201224,2.2383454854173523,BTC,betacellulin
ENSG00000255774,-0.6463657998567727,-0.9438403443747954,-0.34889125533875,1.155930417064552,-4.2942628072554205,3.178842128049487e-5,0.005998281104356391,2.1840114988248125,LINC02747,long intergenic non-protein coding RNA 2747
ENSG00000196805,3.369929261663807,1.8189861334019504,4.9208723899256634,3.475400134802536,4.294226724068144,3.179300938704801e-5,0.005998281104356391,2.0854030726830173,SPRR2B,small proline rich protein 2B
ENSG00000262655,-0.7375856969173196,-1.0800964911135296,-0.39507490272110957,3.1861088936331603,-4.255967296965765,3.7032705982099475e-5,0.006661868023415507,2.0359039779233,SPON1,spondin 1
ENSG00000278518,0.6581409790926499,0.3532443809163246,0.9630375772689752,1.3246249535637036,4.266054630632977,3.557599038509034e-5,0.00648206052965064,2.030545837256799,,"novel transcript, antisense to CYP2E1"
ENSG00000221866,-0.5942894899864859,-0.868725802728111,-0.31985317724486084,3.7113263610008613,-4.2797315934733025,3.3688449300013034e-5,0.006281982833903446,2.0246256543155763,PLXNA4,plexin A4
ENSG00000248245,1.3962470318548177,0.7829358053333374,2.009558258376298,-1.6945443655736774,4.4992632784480096,1.381573807581535e-5,0.003602337278509787,1.9624979653812185,,novel transcript
ENSG00000184557,1.066883703760996,0.5685640095223085,1.5652033979996833,3.7490665387493904,4.2312539228699,4.084729870090425e-5,0.007033749327235097,1.9377443720230136,SOCS3,suppressor of cytokine signaling 3
ENSG00000164266,-1.225759131012784,-1.7680491015687458,-0.6834691604568222,-2.5994464844366805,-4.467181759304669,1.5767647279423643e-5,0.0037337145180235207,1.8491347944999994,SPINK1,serine peptidase inhibitor Kazal type 1
ENSG00000106809,-1.227091537828251,-1.8059667532712305,-0.6482163223852714,1.7533814689360139,-4.1894022739210754,4.8180958840906395e-5,0.0077290135640081924,1.8113065958454726,OGN,osteoglycin
ENSG00000230457,-0.7731584796106898,-1.1349537955944895,-0.4113631636268902,0.27131182986540997,-4.223433321159839,4.213096425431692e-5,0.007033749327235097,1.8033115256963779,PA2G4P4,proliferation-associated 2G4 pseudogene 4
ENSG00000253958,-0.7839651806445529,-1.152581331624485,-0.4153490296646208,3.1312252496417234,-4.203223395347271,4.562973554638386e-5,0.007452546381288411,1.7603393654285115,CLDN23,claudin 23
ENSG00000078237,0.7532107163622204,0.39651534846775266,1.1099060842566881,4.195511665916722,4.173294945659288,5.1326645786384115e-5,0.008086033544898919,1.6871997878785843,TIGAR,TP53 induced glycolysis regulatory phosphatase
ENSG00000148204,1.1636757952563295,0.6244220316916339,1.7029295588210251,-0.9560955331990253,4.264802015180515,3.575384589310014e-5,0.00648206052965064,1.654196007066278,CRB2,crumbs cell polarity complex component 2
ENSG00000109625,-1.0770378638567637,-1.5917443768953452,-0.5623313508181822,2.180430373015209,-4.1355318145490125,5.949082426340687e-5,0.008521876962077901,1.6191872135051089,CPZ,carboxypeptidase Z
ENSG00000277089,1.8825292510801916,1.0720811064557763,2.692977395704607,-2.9308416572233917,4.590675122623857,9.447649845596538e-6,0.0028499459163937443,1.5782770294225799,CCL3-AS1,CCL3 antisense RNA 1
ENSG00000227359,-0.6952810784518815,-1.0196142401016448,-0.3709479168021181,-0.47167723322443905,-4.236713664204199,3.997345709286489e-5,0.007027454888613809,1.5437481217413778,LINC02936,long intergenic non-protein coding RNA 2936
ENSG00000134716,-0.6397729379619848,-0.9457893813444472,-0.3337564945795223,3.3064642588607893,-4.131817787438722,6.0357740694131583e-5,0.008540620308219619,1.5051165947316516,CYP2J2,cytochrome P450 family 2 subfamily J member 2
ENSG00000117594,-0.7046682155952428,-1.0405220737232055,-0.3688143574672801,3.395900957307658,-4.1466215444560754,5.697261088064396e-5,0.008521876962077901,1.5023002628813504,HSD11B1,hydroxysteroid 11-beta dehydrogenase 1
ENSG00000230918,1.2075067595174955,0.6566279395848643,1.7583855794501266,-1.8755825439115321,4.3320509330876895,2.7316816946071475e-5,0.005512296122178562,1.4881952311447586,DPP4-DT,DPP4 divergent transcript
ENSG00000310080,-1.029446913904558,-1.5188554486635075,-0.5400383791456083,-1.3223069090238266,-4.157119184194132,5.468305911003307e-5,0.008348520195443602,1.3882268902612074,,novel transcript
ENSG00000100433,1.5978661507891823,0.843657660984515,2.3520746405938495,0.15152413285597446,4.187058594631095,4.862690598746859e-5,0.0077290135640081924,1.3656450549628119,KCNK10,potassium two pore domain channel subfamily K member 10
ENSG00000179841,-0.6281948903519055,-0.934494589527459,-0.3218951911763519,1.533241861350789,-4.05329196585212,8.178002880990888e-5,0.010350501715641437,1.340940814230045,AKAP5,A-kinase anchoring protein 5
ENSG00000073792,0.6304060404997824,0.32323815132598976,0.9375739296735751,2.5281409951236866,4.056062245065541,8.091401681716424e-5,0.010316981726698427,1.3331316650616962,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2
ENSG00000170954,-0.8057119923505558,-1.1990645483158342,-0.4123594363852774,1.4796553300571296,-4.04816224238933,8.340704217982197e-5,0.010350501715641437,1.3239073175642702,ZNF415,zinc finger protein 415
ENSG00000196391,-0.6420925576056211,-0.9558646848506289,-0.3283204303606133,1.4562591702129983,-4.044299713087888,8.465248239634503e-5,0.010449178226008419,1.302840345990167,ZNF774,zinc finger protein 774
ENSG00000273132,1.7490491851560206,0.9117940716905703,2.586304298621471,0.5595900734366335,4.1286139191552556,6.111527383285109e-5,0.008595400270091773,1.2727010232630471,,"novel transcript, antisense to LRP11"
ENSG00000169213,-0.6788840004849943,-1.0073986237655175,-0.35036937720447114,3.579141458621973,-4.084142869471142,7.261611780016656e-5,0.009616855534640152,1.2596864234582732,RAB3B,"RAB3B, member RAS oncogene family"
ENSG00000077616,-0.9744500395838898,-1.444781162741898,-0.5041189164258815,-0.5152394025081078,-4.094641822079964,6.972771700511116e-5,0.0093531872879804,1.2561131282317382,NAALAD2,N-acetylated alpha-linked acidic dipeptidase 2
ENSG00000103534,0.9792055449893389,0.49990332980428115,1.4585077601743965,3.908727444232689,4.037611107732811,8.68512666340949e-5,0.010597390767272096,1.2126750711027938,TMC5,transmembrane channel like 5
ENSG00000173714,-1.311501681856281,-1.9303931600970803,-0.6926102036154818,-2.1400555652966275,-4.188074587690831,4.843310310585489e-5,0.0077290135640081924,1.211967925782444,WFIKKN2,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2"
ENSG00000203930,-0.8444573805943314,-1.2548662675415727,-0.43404849364709,3.6998241864620107,-4.066502447236628,7.772835731656216e-5,0.01002091255493412,1.2093409927939742,LINC00632,long intergenic non-protein coding RNA 632
ENSG00000187045,-1.0345304117625709,-1.5412241434544915,-0.5278366800706501,-0.17499494056774653,-4.035132396494545,8.767986845282438e-5,0.010597390767272096,1.1885896690727353,TMPRSS6,transmembrane serine protease 6
ENSG00000279114,-0.8258750813139724,-1.2266477795317214,-0.42510238309622334,-0.5515251949475168,-4.072642534058799,7.591113148173168e-5,0.009841305682486399,1.1751345741375836,,TEC
ENSG00000161905,1.4594053624792875,0.7413153848523332,2.177495340106242,1.1674938898567524,4.016586562002907,9.41233182922635e-5,0.011087440224823688,1.169615273297926,ALOX15,arachidonate 15-lipoxygenase
ENSG00000176797,2.3402923549863646,1.1880788351826213,3.492505874790108,2.3424006252621723,4.014183353787858,9.499061385704996e-5,0.01113309184427627,1.123072656402699,DEFB103A,defensin beta 103A
ENSG00000139629,0.6547744446478245,0.3335528699218309,0.9759960193738182,5.005096323424186,4.028534364408331,8.9922439475956e-5,0.010787134078720654,1.107503365987605,GALNT6,polypeptide N-acetylgalactosaminyltransferase 6
ENSG00000179750,0.9113301396381321,0.45958668093000743,1.363073598346257,1.235471013068089,3.9869787364919604,1.053553589139615e-4,0.011892861366601608,1.0689698237817655,APOBEC3B,apolipoprotein B mRNA editing enzyme catalytic subunit 3B
ENSG00000240567,-1.1006438628897734,-1.63145647974167,-0.5698312460378768,-1.4238535865710962,-4.097940400812807,6.884313417574542e-5,0.009288219602804348,1.066019441057393,LINC02067,long intergenic non-protein coding RNA 2067
ENSG00000201321,1.7507263832219253,0.9321983030388681,2.5692544634049828,-1.9103807996944893,4.2271217084717545,4.152081123220273e-5,0.007033749327235097,1.0086241805839915,RNA5S9,"RNA, 5S ribosomal 9"
ENSG00000276772,-1.1900190725557676,-1.7370821266271466,-0.6429560184843884,-3.115815090039355,-4.299090572186006,3.1180251279123346e-5,0.005998281104356391,0.9786390257777926,,novel transcript
ENSG00000268100,-1.6424066751104751,-2.4308925532294134,-0.8539207969915367,-2.321852858387266,-4.116677450512322,6.401841267669006e-5,0.008895875955540535,0.9762181649853359,ZNF725P,"zinc finger protein 725, pseudogene"
ENSG00000130164,0.5894348533975755,0.2995690430365057,0.8793006637586454,6.12940669883874,4.018822983992672,9.332300482089242e-5,0.011087440224823688,0.9408803153865115,LDLR,low density lipoprotein receptor
ENSG00000154162,-1.121500765934955,-1.686613374977893,-0.5563881568920167,0.7883676928236266,-3.922153942594942,1.345719851332674e-4,0.013625272584289054,0.8991325996153083,CDH12,cadherin 12
ENSG00000142973,0.6811977507391429,0.34295663793963027,1.0194388635386555,4.226654347087444,3.9802180916288217,1.0809363489449543e-4,0.012059715823854138,0.8727493577127552,CYP4B1,cytochrome P450 family 4 subfamily B member 1
ENSG00000163216,1.7356509070159354,0.8603374856284696,2.6109643284034014,5.200066779927325,3.918851894855467,1.362498994756608e-4,0.01365782601127457,0.8041857551359293,SPRR2D,small proline rich protein 2D
ENSG00000270120,0.7816383679983574,0.39422777794619823,1.1690489580505166,-0.4319978725568942,3.987442556879833,1.0516994130473329e-4,0.011892861366601608,0.7922686569752129,,novel transcript
ENSG00000303853,-0.7965890584486083,-1.201412461663788,-0.3917656552334285,1.098280147712197,-3.888917982074143,1.5239621499023233e-4,0.014644300136783372,0.769032543154565,,novel transcript
ENSG00000221878,-1.2866792723368021,-1.9392367312673415,-0.6341218134062626,0.4153570143079448,-3.8968313025822674,1.4795921888730723e-4,0.014366282985350842,0.7046694329469876,PSG7,pregnancy specific beta-1-glycoprotein 7
ENSG00000023445,0.9120134748633815,0.4506080150523021,1.373418934674461,4.505687561437445,3.9064168480232495,1.42749104958663e-4,0.014036592074875991,0.686821386864791,BIRC3,baculoviral IAP repeat containing 3
ENSG00000257341,2.009340338222508,0.9896626931163093,3.029017983328707,-0.7939246372606384,3.8944906306646634,1.4925867034457847e-4,0.014432069600067866,0.672117616227446,,novel protein
ENSG00000298660,1.2488926506881666,0.6614420701947304,1.8363432311816026,-2.646609457683787,4.2015915522137455,4.5924077071629877e-5,0.007452546381288411,0.6691534158941055,,novel transcript
ENSG00000156076,-1.0799694608164119,-1.632020440247149,-0.5279184813856748,2.052229160294343,-3.866271504472839,1.6580393658460158e-4,0.01551470222734784,0.6279426676196476,WIF1,WNT inhibitory factor 1
ENSG00000109861,0.6211465000155618,0.3086987301491189,0.9335942698820048,6.467047775662187,3.928951536329191,1.3117954413211633e-4,0.013469701332433148,0.6221787229440805,CTSC,cathepsin C
ENSG00000134775,-0.5901152594000734,-0.89144465152276,-0.28878586727738675,3.550107006580619,-3.870396051894045,1.6328133709529226e-4,0.015340512990418428,0.5792707204978225,FHOD3,formin homology 2 domain containing 3
ENSG00000136514,1.0747108515458719,0.5240220923632928,1.625399610728451,0.8941275727013204,3.8569630737219436,1.7163384064394963e-4,0.015680846086549193,0.5613514635901637,RTP4,receptor transporter protein 4
ENSG00000086205,1.048898376876744,0.504045866469158,1.5937508872843298,1.629850874336957,3.8046482886271593,2.081948012718073e-4,0.01782792825945963,0.5016507922794613,FOLH1,folate hydrolase 1
ENSG00000123405,0.6445910920196454,0.30984942862999826,0.9793327554092925,2.5829387363448935,3.8057003319529983,2.0739170961940625e-4,0.01782792825945963,0.4739632972549339,NFE2,"nuclear factor, erythroid 2"
ENSG00000260495,-0.6268652943724821,-0.9518371475761123,-0.3018934411688518,0.017901352713060606,-3.812312892865193,2.02410830289733e-4,0.01765063210910377,0.46808559769698466,,"novel transcript, antisense to GAN"
ENSG00000171435,-1.1895475710733623,-1.782655546693313,-0.5964395954534117,-1.8805733550740888,-3.9637669210060835,1.1504308227061842e-4,0.012592876260245146,0.40181631275511975,KSR2,kinase suppressor of ras 2
ENSG00000143178,-0.6266735588750227,-0.9541420170311056,-0.2992051007189399,0.23165567969920514,-3.7820908298317795,2.2614105497939787e-4,0.018646750082357562,0.36083289789454653,TBX19,T-box transcription factor 19
ENSG00000090104,1.176571829911503,0.5581355337404527,1.7950081260825534,1.4465484305885283,3.7599626785399862,2.4516409432638375e-4,0.019220533692358314,0.34745756786440385,RGS1,regulator of G protein signaling 1
ENSG00000112559,0.7994810742638658,0.3771749567772055,1.221787191750526,2.7257897050977573,3.741457990672539,2.6222678963864614e-4,0.02014978437203451,0.3121481321313535,MDFI,MyoD family inhibitor
ENSG00000168491,-0.8206580419723453,-1.2502395606812928,-0.39107652326339776,-0.4296709094159068,-3.7755193394430453,2.3163911778476654e-4,0.018795165619976545,0.3057076777422161,CCDC110,coiled-coil domain containing 110
ENSG00000175920,-1.4070803157299099,-2.140526794852419,-0.6736338366074011,-0.8369746495727224,-3.791495265407538,2.184876696450462e-4,0.018370379933996168,0.273215646900967,DOK7,docking protein 7
ENSG00000155918,0.6720238484038175,0.3154142264218791,1.0286334703857558,1.5855098046908724,3.7243602846602353,2.789867131239752e-4,0.020930420896703945,0.25436978112391984,RAET1L,retinoic acid early transcript 1L
ENSG00000241098,-0.8338410216977703,-1.271143849032687,-0.3965381943628536,-1.093816659144612,-3.7684350129579487,2.3770809917095435e-4,0.018898536942430155,0.2519378855191361,LINC01994,long intergenic non-protein coding RNA 1994
ENSG00000108821,-1.0369247047392944,-1.5678774015964207,-0.5059720078821682,8.319941782412807,-3.8596813303850963,1.699115535734168e-4,0.015656132664398578,0.23764755309005192,COL1A1,collagen type I alpha 1 chain
ENSG00000165606,1.2975105491450667,0.6140423683878711,1.9809787299022623,-0.6251495903763431,3.7519121029103815,2.524538460969801e-4,0.019528146508421735,0.22275004682263955,DRGX,dorsal root ganglia homeobox
ENSG00000305735,-0.9712914121011768,-1.487825272936938,-0.4547575512654155,0.501484366150107,-3.716300389661058,2.872344832649519e-4,0.02127452315761756,0.22045696054529085,,novel transcript
ENSG00000177989,0.6302743089103422,0.2940220527145808,0.9665265651061036,2.516358645198594,3.7044561330764956,2.997746209255844e-4,0.021572814731405914,0.18958054265357838,CIMAP1B,ciliary microtubule associated protein 1B
ENSG00000101276,0.7898984525074537,0.36808883650651747,1.2117080685083899,1.8777693861361957,3.7009638702876235,3.0356983544368424e-4,0.021572814731405914,0.18289743543682313,SLC52A3,solute carrier family 52 member 3
ENSG00000261360,-0.598042175573898,-0.9168700163286527,-0.2792143348191434,0.5235366041862598,-3.707111369301913,2.969191332743528e-4,0.02153220439613947,0.16735154542944386,OTULIN-DT,OTULIN divergent transcript
ENSG00000135898,0.9427032284655452,0.44541783185543904,1.4399886250756513,-0.3647780132735884,3.746531144027211,2.574402713510581e-4,0.019847704109543705,0.1563355390182437,GPR55,G protein-coupled receptor 55
ENSG00000185966,1.8804102435596888,0.86927847883619,2.8915420082831877,3.2106012935552997,3.6754025553193297,3.327646000068849e-4,0.022914348094242643,0.10185467272664894,LCE3E,late cornified envelope 3E
ENSG00000169194,1.6119956530857165,0.8233878966952675,2.4006034094761652,-3.219838481857703,4.039828052822434,8.61165064931754e-5,0.010573648940109145,0.07334480805063048,IL13,interleukin 13
ENSG00000182667,-0.6647260542110045,-1.0230478510122394,-0.30640425740976973,1.524851602061217,-3.6663129499619065,3.437715495180273e-4,0.023237015742169947,0.07017280755320154,NTM,neurotrimin
ENSG00000184156,-0.9258765546745775,-1.4217229435133698,-0.4300301658357853,0.017987447309518314,-3.6903366874324486,3.154004883779851e-4,0.0221215382192551,0.06922462545497332,KCNQ3,potassium voltage-gated channel subfamily Q member 3
ENSG00000105664,1.3350211528266875,0.6145453021193578,2.0554970035340174,2.1918137207288155,3.662088007196764,3.4900401620439024e-4,0.023364570744102593,0.06371558495303908,COMP,cartilage oligomeric matrix protein
ENSG00000152315,1.0485066916917751,0.5046792829071518,1.5923341004763985,-1.5938818624438325,3.8103965294146867,2.038425150926403e-4,0.01765063210910377,0.06283799038481686,KCNK13,potassium two pore domain channel subfamily K member 13
ENSG00000106819,0.7489354492901086,0.35137604651796406,1.146494852062253,4.2517402935560895,3.7230804138858757,2.8028127032511294e-4,0.020930420896703945,0.04187992815738717,ASPN,asporin
ENSG00000248362,-0.8968793336312041,-1.3755068837814595,-0.41825178348094866,-1.4488277076196003,-3.703363843285833,3.0095681474773495e-4,0.021572814731405914,0.04085446343148913,,novel transcript
ENSG00000180440,-1.6341480879787191,-2.491847118329148,-0.7764490576282903,-2.1136160715309216,-3.7654470908011644,2.4031271275379797e-4,0.018968356503961347,0.008114184529619983,SERTM1,serine rich and transmembrane domain containing 1
