ensgene,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,symbol,description
ENSG00000167759,3.3921574363973255,3.039501684983314,3.744813187811337,3.7490145497157235,19.010130051224486,2.4336277370669264e-41,3.1374869592430606e-38,83.5036517337027,KLK13,kallikrein related peptidase 13
ENSG00000115919,4.7921110299426015,4.29202644236119,5.292195617524013,2.4002437136773573,18.938407644902455,3.6086009655643396e-41,4.4074312635203195e-38,82.85014179280451,KYNU,kynureninase
ENSG00000105835,2.583037196665849,2.3121553886676973,2.8539190046640006,7.820038974379328,18.845639504666032,6.01223060334647e-41,6.97599116906291e-38,82.60933399097911,NAMPT,nicotinamide phosphoribosyltransferase
ENSG00000165474,4.384015965833654,3.9234747756861452,4.844557155981162,7.834941436456847,18.813244804327738,7.18722246832824e-41,7.942223076191673e-38,82.42789157624829,GJB2,gap junction protein beta 2
ENSG00000164687,2.81389670445858,2.5181181118184766,3.1096752970986836,8.225432535904035,18.801888428913013,7.65159440434565e-41,8.071040897602051e-38,82.35377360601751,FABP5,fatty acid binding protein 5
ENSG00000121742,3.1987475178323574,2.8616784413550764,3.5358165943096385,6.8933729224363605,18.75517450410837,9.900859350209181e-41,9.989536612215403e-38,82.12674635330167,GJB6,gap junction protein beta 6
ENSG00000162366,1.8991569225635576,1.6980726977612668,2.1002411473658484,5.764266437098172,18.665640979204255,1.6237180920452344e-40,1.5700000851667379e-37,81.65412745365086,PDZK1IP1,PDZK1 interacting protein 1
ENSG00000149573,2.172664818130639,1.941731207226801,2.403598429034477,6.641783627110946,18.593692491451524,2.4180355840885815e-40,2.244517350574385e-37,81.24489455692651,MPZL2,myelin protein zero like 2
ENSG00000100596,1.6595252918078165,1.4829605202436955,1.8360900633719375,7.032829419056595,18.575472828285942,2.6748747295641184e-40,2.3874285759332666e-37,81.13706147844475,SPTLC2,serine palmitoyltransferase long chain base subunit 2
ENSG00000272398,2.843383715273717,2.53892880783338,3.147838622714054,7.919201007747679,18.45748616669581,5.1479456373969896e-40,4.424563943016094e-37,80.46635399423265,CD24,CD24 molecule
ENSG00000130592,-2.2257465106653065,-2.4650161159789,-1.986476905351713,5.9726360256139825,-18.38434775933574,7.73138613362708e-40,6.18670850403276e-37,80.10438935518246,LSP1,lymphocyte specific protein 1
ENSG00000172164,-3.6194274422734694,-4.008503811984533,-3.2303510725624056,4.784045106193193,-18.385061137304813,7.700753935500922e-40,6.18670850403276e-37,79.98494959981616,SNTB1,syntrophin beta 1
ENSG00000172382,3.9973051979582044,3.5670410059595836,4.427569389956825,2.0602106142051513,18.360823791343783,8.813045318146048e-40,6.817184321763239e-37,79.5443026264395,PRSS27,serine protease 27
ENSG00000159337,3.4541129060448714,3.078767232635426,3.829458579454317,5.358340200218523,18.18717199238787,2.3218151552356453e-39,1.7380658868515608e-36,79.00690067510551,PLA2G4D,phospholipase A2 group IVD
ENSG00000160703,1.728472533644303,1.540511920649245,1.916433146639361,5.34429027361029,18.17421613745413,2.4961978386534316e-39,1.755356577084592e-36,78.9389327497918,NLRX1,NLR family member X1
ENSG00000137936,-2.7762037447253136,-3.0780244675412,-2.474383021909427,3.7227389740584296,-18.17867977403357,2.4346816271032856e-39,1.755356577084592e-36,78.72151140477912,BCAR3,"BCAR3 adaptor protein, NSP family member"
ENSG00000135373,2.2090810346993646,1.9683269001458505,2.4498351692528786,8.410819989152925,18.134181226619784,3.1226442488420045e-39,2.131296542312575e-36,78.65901666282686,EHF,ETS homologous factor
ENSG00000181938,1.7018484786914758,1.515142108775659,1.8885548486072927,2.934349904446362,18.014483473442244,6.106106201953262e-39,4.0485228720722113e-36,77.92726255253,GINS3,GINS complex subunit 3
ENSG00000136026,1.3658593059131237,1.215649116234862,1.5160694955913854,6.51277379519309,17.970767687469884,7.804001850222547e-39,5.030546303785123e-36,77.78595927195656,CKAP4,cytoskeleton associated protein 4
ENSG00000105427,2.3680574166298705,2.1065167400978364,2.6295980931619045,6.454320546057958,17.894231187180637,1.1997941695793503e-38,7.524979324123892e-36,77.35626533632023,CNFN,cornifelin
ENSG00000150907,-1.0918210904561754,-1.2125762974304242,-0.9710658834819266,5.877145074225338,-17.869223101648608,1.3810374609971774e-38,8.433777715763289e-36,77.23837647748779,FOXO1,forkhead box O1
ENSG00000184182,1.4878966153819082,1.322873647824439,1.6529195829393775,4.999601422820338,17.81920900477387,1.830184254003271e-38,1.0890065589333309e-35,76.960080176396,UBE2F,ubiquitin conjugating enzyme E2 F (putative)
ENSG00000165389,1.6092378791991964,1.4303593091621503,1.7881164492362425,5.784257028089167,17.77960019214821,2.2878830950772152e-38,1.3273153776090464e-35,76.72586680152457,SPTSSA,serine palmitoyltransferase small subunit A
ENSG00000022267,-2.5259838548931053,-2.8075093422477266,-2.244458367538484,5.260202573423961,-17.732620102275252,2.9820718821912053e-38,1.6878526853202222e-35,76.45966773176939,FHL1,four and a half LIM domains 1
ENSG00000166869,-2.2192169477359327,-2.467035195228479,-1.9713987002433866,6.893895548423036,-17.69809563220022,3.6237889710978254e-38,2.0022296872213366e-35,76.2676087827542,CHP2,calcineurin like EF-hand protein 2
ENSG00000153048,2.5898441771373264,2.299961541941972,2.879726812332681,4.86264562092563,17.65677946392147,4.576563022569932e-38,2.413720943221769e-35,76.04916122807339,CARHSP1,calcium regulated heat stable protein 1
ENSG00000189433,-3.8069787561916497,-4.232803114890826,-3.3811543974924736,4.517251968438973,-17.668920264752252,4.2730774923448285e-38,2.3060706113338158e-35,75.92860244404328,GJB4,gap junction protein beta 4
ENSG00000143320,2.4261204232899276,2.1542596388970416,2.6979812076828136,6.315388842647781,17.63704596344787,5.116699611874277e-38,2.5812637215903146e-35,75.90637045075889,CRABP2,cellular retinoic acid binding protein 2
ENSG00000188186,-1.4412922455862098,-1.6028504752741144,-1.2797340158983053,5.767282279409191,-17.631246731034867,5.287278804031013e-38,2.610565785666887e-35,75.90421850914532,LAMTOR4,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 4"
ENSG00000039560,-2.5219195956953016,-2.8051541161924676,-2.2386850751981355,5.540076828300049,-17.597262435474633,6.408088518923069e-38,3.098043795211015e-35,75.71128869570886,RAI14,retinoic acid induced 14
ENSG00000171124,3.46343844530116,3.075555772809395,3.8513211177929247,1.3289727306877628,17.64684831934197,4.840835211992782e-38,2.496364931766767e-35,75.41373158615242,FUT3,fucosyltransferase 3 (Lewis blood group)
ENSG00000091128,-1.6635387761990508,-1.8511197207877206,-1.475957831610381,6.675656706569105,-17.52686609139893,9.54713519116519e-38,4.440994966866162e-35,75.30431455575588,LAMB4,laminin subunit beta 4
ENSG00000071054,1.1199948241011803,0.9937011375801158,1.246288510622245,6.8117263781739075,17.526469188100158,9.56863519535069e-38,4.440994966866162e-35,75.28383394979335,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4
ENSG00000176928,1.8692501842739269,1.6583948328376168,2.0801055357102367,4.9390539572160295,17.520353438776926,9.906132152848951e-38,4.5074843674316226e-35,75.28174213251908,GCNT4,glucosaminyl (N-acetyl) transferase 4
ENSG00000084444,-1.8230534598683863,-2.0294862282420256,-1.6166206914947472,4.64163592229334,-17.453431509385968,1.4479667787620867e-37,6.339908880745846e-35,74.88504356369053,FAM234B,family with sequence similarity 234 member B
ENSG00000196776,1.8207816033729678,1.6146265498246561,2.0269366569212792,7.152321396459269,17.455163857797597,1.4337990797687231e-37,6.339908880745846e-35,74.87306629967135,CD47,CD47 molecule
ENSG00000101152,0.8238516613703251,0.730519211840065,0.9171841109005852,6.872889759355665,17.445218618239707,1.5170703890987389e-37,6.519469527671359e-35,74.82243200318914,DNAJC5,DnaJ heat shock protein family (Hsp40) member C5
ENSG00000172243,3.0284535287534293,2.685186879849064,3.3717201776577945,3.634703298901149,17.436100441179786,1.5976757695619189e-37,6.741029801537071e-35,74.77008540678833,CLEC7A,C-type lectin domain containing 7A
ENSG00000185567,-1.4025020568934004,-1.5617546146042665,-1.2432494991825342,10.683997270484968,-17.405125105516905,1.9050073769721773e-37,7.894214498217206e-35,74.52151916913272,AHNAK2,AHNAK nucleoprotein 2
ENSG00000188089,1.741074976437667,1.54285936495352,1.9392905879218139,7.224789716108885,17.35959846981704,2.4676677411540195e-37,1.0046438175652663e-34,74.32488001696207,PLA2G4E,phospholipase A2 group IVE
ENSG00000136695,1.9492871209369946,1.726865507915379,2.1717087339586105,7.450957477048869,17.32043862639975,3.083490417358216e-37,1.2337151487105994e-34,74.09277457947108,IL36RN,interleukin 36 receptor antagonist
ENSG00000170876,-1.1210988438794107,-1.2491300821905014,-0.9930676055683201,7.4898274157956015,-17.305654034831427,3.3542258156105928e-37,1.2973027379509903e-34,74.02848579639576,TMEM43,transmembrane protein 43
ENSG00000101084,1.3930636926986555,1.2338592022549495,1.5522681831423615,5.582266228630532,17.293214122131882,3.6004276076858875e-37,1.3696970994091592e-34,73.98698047818789,RAB5IF,RAB5 interacting factor
ENSG00000173083,2.4798651787906136,2.195895928864451,2.7638344287167764,5.220633188137573,17.259047131112176,4.374043267679838e-37,1.6111753661869574e-34,73.79838052574846,HPSE,heparanase
ENSG00000154153,-2.2338030221531775,-2.4895484061832454,-1.9780576381231099,4.525557980904633,-17.262239145570998,4.29520180169975e-37,1.6076524679071677e-34,73.7909447280859,RETREG1,reticulophagy regulator 1
ENSG00000213145,-2.6972524945944376,-3.0062252316101725,-2.3882797575787027,5.664719537380563,-17.252876038923024,4.530608666774349e-37,1.6427703862682117e-34,73.76852967276642,CRIP1,cysteine rich protein 1
ENSG00000174808,-5.527757838091952,-6.1589389446354845,-4.896576731548419,4.158554443509656,-17.308326426371917,3.3035808455403325e-37,1.2973027379509903e-34,73.67323462367487,BTC,betacellulin
ENSG00000134755,3.1668355432343382,2.8032690807903986,3.530402005678278,7.260211847549199,17.21479101227295,5.629362090020132e-37,2.009768871707803e-34,73.5032991689403,DSC2,desmocollin 2
ENSG00000143772,-1.068869836844251,-1.1916614269684795,-0.9460782467200226,5.490687158441968,-17.203478012880904,6.004617033614552e-37,2.111259740637262e-34,73.49046339114167,ITPKB,inositol-trisphosphate 3-kinase B
ENSG00000112033,1.5941762687174954,1.410984118327971,1.7773684191070198,5.230609356371118,17.198459093625363,6.179038709154734e-37,2.140160780367832e-34,73.45874116348918,PPARD,peroxisome proliferator activated receptor delta
ENSG00000107485,-1.7640718808943312,-1.966942223372619,-1.5612015384160434,6.176048239842362,-17.185325946224072,6.659895798251922e-37,2.2727873807975603e-34,73.38336369431389,GATA3,GATA binding protein 3
ENSG00000167207,1.4935937841366762,1.3216310481948155,1.665556520078537,5.1834715061449455,17.165569239691326,7.454947293032265e-37,2.503197066438881e-34,73.27392820891903,NOD2,nucleotide binding oligomerization domain containing 2
ENSG00000165953,-2.565344039399961,-2.8607396792068083,-2.269948399593114,7.983296067652039,-17.1633316584485,7.550796977105992e-37,2.503197066438881e-34,73.21607599924162,SERPINA12,serpin family A member 12
ENSG00000121316,1.8933868021076528,1.6744766358162484,2.112296968399057,6.225695766491195,17.093597489504567,1.124675275864906e-36,3.6759456974254945e-34,72.83710677849643,PLBD1,phospholipase B domain containing 1
ENSG00000291237,1.9846163250383801,1.75510679385694,2.2141258562198205,7.941292578698123,17.08975718352609,1.1496436611953788e-36,3.7053653891249944e-34,72.77174353534512,SOD2,superoxide dismutase 2
ENSG00000117525,-2.8189900596604582,-3.1462260130051884,-2.491754106315728,5.7733729565107,-17.025214393536285,1.6631913418457924e-36,5.287125791626501e-34,72.48039610904193,F3,"coagulation factor III, tissue factor"
ENSG00000119714,2.8413492702168317,2.509108972012056,3.1735895684216073,3.24743753549859,16.90177721514616,3.3746899320948663e-36,1.0582845211377495e-33,71.71383694688502,GPR68,G protein-coupled receptor 68
ENSG00000163251,2.03922839529075,1.8005801520623603,2.27787663851914,3.1763371669629774,16.88759039436108,3.6609939567324515e-36,1.132760343465777e-33,71.62769994079709,FZD5,frizzled class receptor 5
ENSG00000183479,2.6745915266308984,2.360909050803532,2.988274002458265,4.082160305949835,16.85106158697424,4.515476773216254e-36,1.3608591428474857e-33,71.48745036901305,TREX2,three prime repair exonuclease 2
ENSG00000188373,4.0620705965756265,3.5854907244720087,4.538650468679244,4.097953607625458,16.845031564834034,4.6746489422033806e-36,1.3907679917022006e-33,71.44493687572007,GPR15LG,G protein-coupled receptor 15 ligand
ENSG00000183696,3.6615171721251296,3.2326876585361615,4.090346685714097,2.103962825663154,16.874715766412876,3.9418633134326255e-36,1.2036168427831252e-33,71.40558696184434,UPP1,uridine phosphorylase 1
ENSG00000183760,3.1169942369722428,2.7506381007097462,3.4833503732347393,4.608655109631319,16.814834136624327,5.5605850468279625e-36,1.633404260717591e-33,71.27928808774146,ACP7,"acid phosphatase 7, tartrate resistant (putative)"
ENSG00000092295,2.064716103349035,1.8219076774550733,2.3075245292429964,6.876986747125567,16.80570168057299,5.860347772823493e-36,1.6999403802017745e-33,71.17260065195197,TGM1,transglutaminase 1
ENSG00000057149,5.258500715826853,4.6397728746081235,5.877228557045582,7.241834318085986,16.796637028190073,6.173919661643008e-36,1.7687898724455266e-33,71.1067269575712,SERPINB3,serpin family B member 3
ENSG00000254087,2.0413033604234476,1.8008286783390912,2.281778042507804,3.8478316230689247,16.776379810423247,6.936886771893738e-36,1.9394866798622417e-33,71.05552831556867,LYN,"LYN proto-oncogene, Src family tyrosine kinase"
ENSG00000265972,-1.5363494726739582,-1.717185398467038,-1.3555135468808783,8.943517326677766,-16.790566934742408,6.393259336207732e-36,1.8092923921467882e-33,71.05019174238002,TXNIP,thioredoxin interacting protein
ENSG00000227051,-2.905915378129247,-3.248358902819221,-2.563471853439273,5.925888833143147,-16.770810948607174,7.162743357846294e-36,1.9657771435366125e-33,71.02988233946135,C14orf132,chromosome 14 open reading frame 132
ENSG00000184384,-1.773992730760542,-1.9830577596421768,-1.5649277018789074,4.941121734599772,-16.769901112414953,7.200338584875122e-36,1.9657771435366125e-33,71.01816264540864,MAML2,mastermind like transcriptional coactivator 2
ENSG00000140564,1.1679643879540746,1.0300776056626266,1.3058511702455227,6.689932907635465,16.740445931156493,8.530568945015682e-36,2.301864917884115e-33,70.81113755416341,FURIN,"furin, paired basic amino acid cleaving enzyme"
ENSG00000176749,1.6710121625906753,1.4736563290403473,1.8683679961410034,3.3022332689569365,16.733612255950245,8.872891202221746e-36,2.366716244123653e-33,70.77696560995892,CDK5R1,cyclin dependent kinase 5 regulatory subunit 1
ENSG00000077238,2.2547807341330577,1.9880575795991038,2.5215038886670116,5.269581424471871,16.707199364254006,1.0330704239617446e-35,2.693644073983848e-33,70.65905795326864,IL4R,interleukin 4 receptor
ENSG00000197948,2.6458932612478323,2.3329209041368846,2.95886561835878,5.628133359156691,16.708074306007212,1.0278765554225964e-35,2.693644073983848e-33,70.6484898672978,FCHSD1,FCH and double SH3 domains 1
ENSG00000125571,-3.680663479900223,-4.11618259634826,-3.2451443634521864,4.734516890332645,-16.70240261257276,1.062016596428591e-35,2.738350792969098e-33,70.60657633533204,IL37,interleukin 37
ENSG00000025708,3.9136798893309406,3.4504489112543473,4.376910867407534,5.292458435794066,16.69735822145629,1.0933355157683048e-35,2.788125711969152e-33,70.60343756562183,TYMP,thymidine phosphorylase
ENSG00000258818,-1.8453384775700523,-2.064323729912384,-1.6263532252277204,4.540584538510364,-16.654102294610322,1.4029397299114886e-35,3.538762975252826e-33,70.34722270979579,RNASE4,ribonuclease A family member 4
ENSG00000233621,1.4010313292774619,1.2346620072200851,1.5674006513348386,2.955885339561881,16.64311670562644,1.4947006128287052e-35,3.729679830247627e-33,70.21981739602299,LITATS1,lncRNA induced by TGF-beta and antagonizes TGF-beta signaling 1
ENSG00000145901,1.1076646397472238,0.9759020159895899,1.2394272635048578,5.870376102040434,16.61407306851662,1.76736559604815e-35,4.36313681083972e-33,70.10542455306872,TNIP1,TNFAIP3 interacting protein 1
ENSG00000239264,1.470147412057849,1.2951568543380318,1.6451379697776662,6.402680803839337,16.60375540403627,1.8758069612060364e-35,4.582102772815503e-33,70.03186603675397,TXNDC5,thioredoxin domain containing 5
ENSG00000165929,1.163036289342724,1.0244993864056116,1.3015731922798364,6.337738981108489,16.591583992120498,2.0123471064257604e-35,4.86442989080377e-33,69.96311189931988,TC2N,"tandem C2 domains, nuclear"
ENSG00000166501,-1.9482152164432485,-2.180689455937119,-1.7157409769493783,4.215577370960333,-16.562357472362816,2.3823462470316076e-35,5.6994563926407715e-33,69.79534498650628,PRKCB,protein kinase C beta
ENSG00000152818,-1.1598030216763036,-1.2982258208416677,-1.0213802225109394,8.302866822396918,-16.55909765054669,2.4276340945865176e-35,5.7485384488749716e-33,69.7378305733607,UTRN,utrophin
ENSG00000151715,1.9271088273654229,1.6967036037835999,2.157514050947246,6.0633652225859285,16.53004281452153,2.871435756647404e-35,6.663453816875967e-33,69.61408561845052,TMEM45B,transmembrane protein 45B
ENSG00000095585,1.4082904669543983,1.2397619990803754,1.5768189348284212,3.7598303288680333,16.51501701511857,3.1320117850697766e-35,7.125633871012669e-33,69.55765452046641,BLNK,B cell linker
ENSG00000090316,0.7320076495209831,0.6444219216692134,0.8195933773727527,5.726677217398209,16.517424663982926,3.088715783173368e-35,7.096706778645662e-33,69.55588074237517,MAEA,"macrophage erythroblast attacher, E3 ubiquitin ligase"
ENSG00000129235,1.504375714471153,1.3240827610309112,1.6846686679113947,4.801046570422407,16.490644117352943,3.6060969292191463e-35,8.124571392180535e-33,69.42084805711924,TXNDC17,thioredoxin domain containing 17
ENSG00000171056,1.8040671281118112,1.587664012932312,2.0204702432913106,4.190969717020568,16.475903651658825,3.9271049068955977e-35,8.76273042975185e-33,69.33980644618329,SOX7,SRY-box transcription factor 7
ENSG00000102934,-1.9536724472840845,-2.18830992525553,-1.7190349693126394,4.846185540721606,-16.45562676009363,4.416054238945505e-35,9.577472398969103e-33,69.222062624526,PLLP,plasmolipin
ENSG00000169469,3.73263055744264,3.284415818622973,4.180845296262307,6.020331764456193,16.458449989804762,4.3444782213558317e-35,9.511128453281456e-33,69.20676772856977,SPRR1B,small proline rich protein 1B
ENSG00000143365,-2.6148090624052998,-2.9287454769159265,-2.300872647894673,4.1427175123158895,-16.461080781173766,4.2788288907330424e-35,9.456619356033427e-33,69.19649891268246,RORC,RAR related orphan receptor C
ENSG00000169299,1.2983738789303354,1.1420298502380037,1.454717907622667,6.884120178989939,16.412643243833244,5.664067040985038e-35,1.2058746766339338e-32,68.91693893226979,PGM2,phosphoglucomutase 2
ENSG00000125166,1.2035229990523808,1.058555972891547,1.3484900252132146,5.911553654001753,16.407606148684135,5.831780906059901e-35,1.2302937064184188e-32,68.91530910885609,GOT2,glutamic-oxaloacetic transaminase 2
ENSG00000251141,-3.1127583958645593,-3.4848763193054357,-2.740640472423683,2.0779424548409575,-16.531980448482834,2.839456294703761e-35,6.655800280292472e-33,68.80773833337213,MRPS30-DT,MRPS30 divergent transcript
ENSG00000113356,2.0189539393598426,1.7752753139033093,2.262632564816376,3.2305583564411187,16.374537167852193,7.063641762675832e-35,1.4767465832851833e-32,68.71050998134638,POLR3G,RNA polymerase III subunit G
ENSG00000169129,1.8670906383673822,1.6414878359851452,2.092693440749619,4.917828853107512,16.35614567480746,7.85847070989839e-35,1.6282470651241255e-32,68.64357264052798,AFAP1L2,actin filament associated protein 1 like 2
ENSG00000108179,1.4127267999245472,1.2419801797485488,1.5834734201005456,6.283954501445987,16.35182108760381,8.058042053934792e-35,1.654822335430184e-32,68.57892238262677,PPIF,peptidylprolyl isomerase F
ENSG00000064932,1.5643619437021332,1.375181223377795,1.7535426640264715,5.889538894986309,16.34257271937768,8.502066313320208e-35,1.7306925514641117e-32,68.54373557216682,SBNO2,strawberry notch homolog 2
ENSG00000179477,1.505936518565779,1.3235868813869651,1.6882861557445927,6.431328366770413,16.321565791307215,9.603992467930685e-35,1.9380021670504304e-32,68.39943102841033,ALOX12B,"arachidonate 12-lipoxygenase, 12R type"
ENSG00000147324,1.4584865777825824,1.2818134438478312,1.6351597117173335,5.782063573635461,16.315184238825772,9.96630739946259e-35,1.9767361496746058e-32,68.38757384210837,MFHAS1,multifunctional ROCO family signaling regulator 1
ENSG00000203685,-3.5245053768751946,-3.948175170052994,-3.1008355836973953,2.381811435548321,-16.44109486603197,4.803626474866703e-35,1.0321569997755251e-32,68.2767994874742,STUM,"stum, mechanosensory transduction mediator homolog"
ENSG00000185924,-1.6671023440118056,-1.86902453277263,-1.465180155250981,3.266177292720348,-16.316923429537507,9.86622626878694e-35,1.9737555758057736e-32,68.27054625381538,RTN4RL1,reticulon 4 receptor like 1
ENSG00000168610,1.6423560689765813,1.4428679860918507,1.8418441518613118,8.144020732026876,16.270856749961617,1.2891336397492836e-34,2.535223325764566e-32,68.0611881856372,STAT3,signal transducer and activator of transcription 3
ENSG00000137975,1.2347528864241255,1.084754139659286,1.384751633188965,8.901993769844655,16.26868604141647,1.3054892679462701e-34,2.545813777475726e-32,68.02522897253078,CLCA2,chloride channel accessory 2
ENSG00000101935,1.0932071362976927,0.9602528672188421,1.2261614053765433,6.140005302896779,16.250256850051734,1.4530064505445417e-34,2.809872307611386e-32,68.00275036825384,AMMECR1,AMMECR nuclear protein 1
ENSG00000135698,1.576338929858693,1.3844997829862506,1.7681780767311353,4.862702220224969,16.239491466149786,1.5468004055130263e-34,2.9665330752343213e-32,67.96932744832678,MPHOSPH6,M-phase phosphoprotein 6
ENSG00000268104,3.980995297336448,3.495286010935303,4.4667045837375925,4.855094117706636,16.19851924433744,1.9628052099389533e-34,3.703159162751492e-32,67.71707582370877,SLC6A14,solute carrier family 6 member 14
ENSG00000234964,2.7116425263131316,2.3815318042091587,3.0417532484171046,1.5648754476090523,16.234273722951848,1.594422079004075e-34,3.032799898800702e-32,67.68175480827003,FABP5P7,fatty acid binding protein 5 pseudogene 7
ENSG00000102886,2.0206865471094404,1.773787478836975,2.267585615381906,3.565470811254928,16.174823772564864,2.2528707321588227e-34,4.2161385653611e-32,67.60443200073787,GDPD3,glycerophosphodiester phosphodiesterase domain containing 3
ENSG00000130203,-2.1224044953383663,-2.3820049295101375,-1.862804061166595,7.028977563301091,-16.15782130927099,2.4871575842607963e-34,4.54464400790205e-32,67.46270363458561,APOE,apolipoprotein E
ENSG00000175287,-1.9490342963027485,-2.1872019410448424,-1.7108666515606545,3.1261477337613544,-16.17323056665589,2.2738505466138066e-34,4.2213580627775997e-32,67.42373934884392,PHYHD1,phytanoyl-CoA dioxygenase domain containing 1
ENSG00000169213,-4.601103896992485,-5.16363080775557,-4.038576986229399,3.579141458621973,-16.165114873520515,2.383801481409473e-34,4.390356918856209e-32,67.21611893282471,RAB3B,"RAB3B, member RAS oncogene family"
ENSG00000213906,1.1624040181031683,1.0196791818040598,1.3051288544022768,5.569189874196653,16.095986811593313,3.56513456700936e-34,6.413373082327071e-32,67.12294176898921,LTB4R2,leukotriene B4 receptor 2
ENSG00000185112,1.8506205480973463,1.6232178836574447,2.0780232125372478,5.132791021158821,16.083549114458123,3.8331014767083912e-34,6.842380989884226e-32,67.05762363242532,FAM43A,family with sequence similarity 43 member A
ENSG00000184060,1.8154306905046678,1.5920884959599582,2.0387728850493776,4.803439114404764,16.06456434703247,4.281597985135528e-34,7.527179003261747e-32,66.96079504798567,ADAP2,ArfGAP with dual PH domains 2
ENSG00000163202,4.824488600900217,4.230220467398733,5.418756734401701,4.978845398604467,16.044600226014094,4.81014199632264e-34,8.392793621553622e-32,66.85143676442551,LCE3D,late cornified envelope 3D
ENSG00000065675,3.580269080785391,3.142258899525007,4.018279262045775,0.26419236039670113,16.15442561904425,2.53679949679078e-34,4.5991382126974095e-32,66.54091893358839,PRKCQ,protein kinase C theta
ENSG00000085831,1.8805562155625317,1.64806506121244,2.1130473699126235,4.8590600650402935,15.98600502226689,6.770677377110855e-34,1.1725398448748841e-31,66.50622811212007,TTC39A,tetratricopeptide repeat domain 39A
ENSG00000213022,2.9317582810802723,2.5692055351471015,3.294311027013443,4.516770466198798,15.981480908798883,6.9518775457570354e-34,1.1950020024210205e-31,66.48293896711225,KLK9,kallikrein related peptidase 9
